cycle,capacity,fade_rate,fade_accel,rolling_std,relative_cap,cumul_fade,cell_id,dataset,group
19,0.9916360819137868,-0.0003029270298386,7.95433535424328e-05,0.0011707223694194,0.9918835639991562,0.0081164360008437,D1_Qual_5,Dataset1,Qualified
20,0.9912639597550644,-0.0003721221587223,-6.919512888370338e-05,0.001180701867116,0.9915113489701062,0.0084886510298938,D1_Qual_5,Dataset1,Qualified
21,0.990938128654648,-0.0003258311004163,4.6291058306002775e-05,0.001199767896473,0.9911854365521968,0.0088145634478032,D1_Qual_5,Dataset1,Qualified
22,0.9904089894337726,-0.0005291392208753,-0.0002033081204589,0.0012435671624267,0.9906561652743296,0.0093438347256704,D1_Qual_5,Dataset1,Qualified
23,0.9900261051214054,-0.0003828843123672,0.0001462549085081,0.0012667439490207,0.9902731854057298,0.0097268145942701,D1_Qual_5,Dataset1,Qualified
24,0.9895210427699024,-0.000505062351503,-0.0001221780391358,0.0012806108970413,0.9897679970060864,0.0102320029939135,D1_Qual_5,Dataset1,Qualified
25,0.9891173930200534,-0.0004036497498489,0.000101412601654,0.0012613346001592,0.9893642465175858,0.0106357534824141,D1_Qual_5,Dataset1,Qualified
26,0.9886485494548556,-0.0004688435651978,-6.519381534886293e-05,0.0012292467169145,0.9888952859433509,0.0111047140566492,D1_Qual_5,Dataset1,Qualified
27,0.988311059354657,-0.0003374901001985,0.0001313534649992,0.001164927783718,0.9885577116159288,0.0114422883840712,D1_Qual_5,Dataset1,Qualified
28,0.9879439733319352,-0.0003670860227218,-2.959592252327337e-05,0.0011071146567005,0.988190533979745,0.011809466020255,D1_Qual_5,Dataset1,Qualified
29,0.9876373899293835,-0.0003065834025515,6.050262017032182e-05,0.0010393600642865,0.987883874063338,0.0121161259366618,D1_Qual_5,Dataset1,Qualified
30,0.9872817559419506,-0.0003556339874331,-4.905058488158254e-05,0.0009905328892594,0.9875281513205214,0.0124718486794785,D1_Qual_5,Dataset1,Qualified
31,0.986983796059948,-0.0002979598820026,5.767410543044971e-05,0.0009394223419792,0.9872301170768308,0.0127698829231692,D1_Qual_5,Dataset1,Qualified
32,0.9867182606152088,-0.000265535444739,3.242443726358957e-05,0.0009097936389747,0.986964515362553,0.0130354846374469,D1_Qual_5,Dataset1,Qualified
33,0.9864126430469587,-0.00030561756825,-4.0082123511031575e-05,0.0008964742930622,0.9866588215214904,0.0133411784785096,D1_Qual_5,Dataset1,Qualified
34,0.9861155110229288,-0.0002971320240298,8.48554422028247e-06,0.0008965431322088,0.9863616153423804,0.0136383846576194,D1_Qual_5,Dataset1,Qualified
35,0.9858642561282188,-0.0002512548947102,4.5877129319582544e-05,0.0008976529210053,0.9861102977421208,0.0138897022578791,D1_Qual_5,Dataset1,Qualified
36,0.985590304127424,-0.0002739520007948,-2.2697106084601515e-05,0.0009595965168525,0.985836277371272,0.0141637226287278,D1_Qual_5,Dataset1,Qualified
37,0.9852219073295784,-0.0003683967978453,-9.444479705056352e-05,0.0010224989734924,0.9854677886328354,0.0145322113671646,D1_Qual_5,Dataset1,Qualified
38,0.9849058035603412,-0.0003161037692374,5.22930286079859e-05,0.001046701943158,0.9851516059737496,0.0148483940262502,D1_Qual_5,Dataset1,Qualified
39,0.9845992201577896,-0.0003065834025514,9.52036668599998e-06,0.0010415815235359,0.9848449460573429,0.0151550539426571,D1_Qual_5,Dataset1,Qualified
40,0.9840133036776212,-0.0005859164801685,-0.0002793330776171,0.0010161463403726,0.9842588833503124,0.0157411166496875,D1_Qual_5,Dataset1,Qualified
41,0.9836312472232264,-0.0003820564543947,0.0002038600257738,0.0009286481670932,0.9838767315462932,0.0161232684537068,D1_Qual_5,Dataset1,Qualified
42,0.9834303536885212,-0.0002008935347052,0.0001811629196895,0.0008100289947987,0.9836757878746962,0.0163242121253037,D1_Qual_5,Dataset1,Qualified
43,0.983259470005326,-0.0001708836831952,3.000985150991564e-05,0.0007021713820057,0.9835048615441516,0.0164951384558482,D1_Qual_5,Dataset1,Qualified
44,0.9830592663522646,-0.0002002036530612,-2.9319969865992945e-05,0.0006101613524814,0.983304607926372,0.0166953920736279,D1_Qual_5,Dataset1,Qualified
45,0.98314074137441,8.147502214528313e-05,0.0002816786752065,0.0007558487835272,0.983386103282195,0.016613896717805,D1_Qual_5,Dataset1,Qualified
46,0.98306092206821,-7.981930619993527e-05,-0.0001612943283452,0.0010276833569316,0.9833062640555336,0.0166937359444664,D1_Qual_5,Dataset1,Qualified
47,0.9828099431261572,-0.0002509789420527,-0.0001711596358527,0.0013335663335336,0.9830552224768008,0.0169447775231991,D1_Qual_5,Dataset1,Qualified
48,0.9824823183334668,-0.0003276247926905,-7.664585063782425e-05,0.0016020978937542,0.9827275159189665,0.0172724840810335,D1_Qual_5,Dataset1,Qualified
49,0.9812296312444636,-0.0012526870890029,-0.0009250622963123,0.0017771065786668,0.9814745161975182,0.0185254838024817,D1_Qual_5,Dataset1,Qualified
50,0.980433300862904,-0.0007963303815596,0.0004563567074432,0.0017580998466874,0.980677987076212,0.0193220129237878,D1_Qual_5,Dataset1,Qualified
51,0.9796464218598656,-0.0007868790030383,9.451378521374563e-06,0.0016371462929542,0.9798909116922028,0.0201090883077972,D1_Qual_5,Dataset1,Qualified
52,0.9790282189187623,-0.0006182029411033,0.0001686760619349,0.0014446882285348,0.9792725544665228,0.0207274455334771,D1_Qual_5,Dataset1,Qualified
53,0.9787408142259114,-0.0002874046928509,0.0003307982482524,0.0011912683539773,0.9789850780462368,0.0210149219537632,D1_Qual_5,Dataset1,Qualified
54,0.9794777457979308,0.0007369315720193,0.0010243362648703,0.0008828373245307,0.9797221935338736,0.0202778064661264,D1_Qual_5,Dataset1,Qualified
55,0.9795329363294434,5.519053151259445e-05,-0.0006817410405067,0.0008282926073442,0.9797773978392574,0.0202226021607425,D1_Qual_5,Dataset1,Qualified
56,0.9792447037786196,-0.0002882325508237,-0.0003434230823363,0.0008982516267588,0.9794890933543904,0.0205109066456095,D1_Qual_5,Dataset1,Qualified
57,0.9788258766326048,-0.0004188271460147,-0.0001305945951909,0.0009548351874416,0.9790701616819096,0.0209298383180904,D1_Qual_5,Dataset1,Qualified
58,0.978136201953193,-0.0006896746794119,-0.0002708475333972,0.000975205441137,0.9783803148807576,0.0216196851192425,D1_Qual_5,Dataset1,Qualified
59,0.977478330817565,-0.0006578711356279,3.180354378395922e-05,0.0009714703329533,0.9777222795605828,0.0222777204394171,D1_Qual_5,Dataset1,Qualified
60,0.9770157651753266,-0.0004625656422383,0.0001953054933896,0.0008659685310023,0.9772595984760852,0.0227404015239147,D1_Qual_5,Dataset1,Qualified
61,0.9771512579301896,0.0001354927548629,0.0005980583971012,0.0007027645656426,0.9773951250458024,0.0226048749541977,D1_Qual_5,Dataset1,Qualified
62,0.9775131008524176,0.0003618429222281,0.0002263501673652,0.0005340841060545,0.9777570582729748,0.0222429417270253,D1_Qual_5,Dataset1,Qualified
63,0.9778707354966182,0.0003576346442004,-4.208278027717505e-06,0.000425712987863,0.9781147821718617,0.0218852178281384,D1_Qual_5,Dataset1,Qualified
64,0.9780857716050236,0.0002150361084053,-0.0001425985357951,0.0005080259288139,0.9783298719467132,0.0216701280532868,D1_Qual_5,Dataset1,Qualified
65,0.9780870823801469,1.3107751233309983e-06,-0.000213725333282,0.0006757995707548,0.978331183048966,0.021668816951034,D1_Qual_5,Dataset1,Qualified
66,0.9776847434054214,-0.0004023389747254,-0.0004036497498487,0.0008356814600951,0.9779287436627184,0.0220712563372816,D1_Qual_5,Dataset1,Qualified
67,0.977123593676269,-0.0005611497291524,-0.000158810754427,0.0009575326293142,0.9773674538877288,0.0226325461122712,D1_Qual_5,Dataset1,Qualified
68,0.9765058046641516,-0.0006177890121172,-5.663928296484322e-05,0.0010501259602887,0.9767495106943388,0.023250489305661,D1_Qual_5,Dataset1,Qualified
69,0.9760390307438856,-0.0004667739202661,0.0001510150918511,0.0010678347200147,0.9762826202815555,0.0237173797184443,D1_Qual_5,Dataset1,Qualified
70,0.9757521089681852,-0.0002869217757002,0.0001798521445659,0.0010099412205069,0.9759956268989416,0.0240043731010582,D1_Qual_5,Dataset1,Qualified
71,0.9757060938625368,-4.601510564850031e-05,0.0002409066700517,0.0008730862601927,0.975949600309328,0.024050399690672,D1_Qual_5,Dataset1,Qualified
72,0.9755213435582992,-0.0001847503042377,-0.0001387351985892,0.0007337374129777,0.975764803897056,0.0242351961029441,D1_Qual_5,Dataset1,Qualified
73,0.9754217936370836,-9.954992121552486e-05,8.520038302217703e-05,0.000627410911458,0.97566522913122,0.0243347708687801,D1_Qual_5,Dataset1,Qualified
74,0.9751821977421552,-0.0002395958949282,-0.0001400459737127,0.0005453315124288,0.9754255734404724,0.0245744265595274,D1_Qual_5,Dataset1,Qualified
75,0.9749399113088156,-0.0002422864333395,-2.690538411287413e-06,0.0004812037192842,0.9751832265398376,0.0248167734601623,D1_Qual_5,Dataset1,Qualified
76,0.9746516787579924,-0.0002882325508234,-4.594611748387489e-05,0.000424124796498,0.9748949220549712,0.0251050779450289,D1_Qual_5,Dataset1,Qualified
77,0.9744708607791246,-0.0001808179788677,0.0001074145719557,0.0003486219904297,0.9747140589494572,0.0252859410505427,D1_Qual_5,Dataset1,Qualified
78,0.9745944875697126,0.0001236267905879,0.0003044447694556,0.0002980570020991,0.9748377165935171,0.0251622834064828,D1_Qual_5,Dataset1,Qualified
79,0.9747455716497276,0.0001510840800151,2.7457289427212928e-05,0.0002409170844535,0.9749888383795052,0.0250111616204948,D1_Qual_5,Dataset1,Qualified
80,0.9749235611138553,0.0001779894641273,2.6905384112208e-05,0.0002327091075306,0.9751668722643676,0.0248331277356322,D1_Qual_5,Dataset1,Qualified
81,0.9750091754258638,8.561431200870828e-05,-9.23751521186844e-05,0.0002557484240403,0.9752525079430944,0.0247474920569056,D1_Qual_5,Dataset1,Qualified
82,0.9751677792157978,0.0001586037899339,7.29894779252227e-05,0.0002858235575949,0.9754111513156912,0.0245888486843088,D1_Qual_5,Dataset1,Qualified
83,0.974974405391011,-0.0001933738247867,-0.0003519776147207,0.0003252319973346,0.9752177292307024,0.0247822707692975,D1_Qual_5,Dataset1,Qualified
84,0.974539986919844,-0.0004344184711669,-0.0002410446463801,0.0003843442783087,0.9747832023419506,0.0252167976580494,D1_Qual_5,Dataset1,Qualified
85,0.9744174639398864,-0.0001225229799576,0.0003118954912093,0.0004100421719716,0.9746606487839984,0.0253393512160015,D1_Qual_5,Dataset1,Qualified
86,0.9743424048170296,-7.505912285687977e-05,4.7463857100749074e-05,0.000444555834702,0.9745855709286766,0.0254144290713234,D1_Qual_5,Dataset1,Qualified
87,0.974183456086274,-0.0001589487307556,-8.388960789873501e-05,0.0004643622447403,0.9744265825291716,0.0255734174708285,D1_Qual_5,Dataset1,Qualified
88,0.9740441689823692,-0.0001392871039045,1.96616268510752e-05,0.000430180867437,0.974287260663459,0.0257127393365409,D1_Qual_5,Dataset1,Qualified
89,0.9741542051045724,0.0001100361222029,0.0002493232261074,0.0004062992580118,0.974397324247318,0.0256026757526819,D1_Qual_5,Dataset1,Qualified
90,0.9738703877962696,-0.0002838173083027,-0.0003938534305056,0.0004473092765839,0.9741134361068818,0.0258865638931181,D1_Qual_5,Dataset1,Qualified
91,0.9736766690306612,-0.0001937187656084,9.009854269426132e-05,0.0004797838437188,0.9739196689949848,0.0260803310050151,D1_Qual_5,Dataset1,Qualified
92,0.9735057853474658,-0.0001708836831952,2.283508241318621e-05,0.000521462642474,0.9737487426644404,0.0262512573355596,D1_Qual_5,Dataset1,Qualified
93,0.9733087551499664,-0.0001970301974992,-2.614651430399295e-05,0.0005621641662008,0.9735516632942204,0.0264483367057797,D1_Qual_5,Dataset1,Qualified
94,0.9731055850058364,-0.0002031701441301,-6.139946630900894e-06,0.0006128115585544,0.9733484424450262,0.0266515575549738,D1_Qual_5,Dataset1,Qualified
95,0.9729722998722338,-0.0001332851336025,6.988501052762608e-05,0.0007356930809597,0.9732151240475244,0.0267848759524756,D1_Qual_5,Dataset1,Qualified
96,0.9726975200134664,-0.0002747798587673,-0.0001414947251647,0.0008562697863335,0.9729402756120948,0.0270597243879051,D1_Qual_5,Dataset1,Qualified
97,0.9725155292358044,-0.0001819907776621,9.278908110521566e-05,0.0009525672151569,0.972758239415092,0.0272417605849081,D1_Qual_5,Dataset1,Qualified
98,0.972248200098791,-0.0002673291370133,-8.533835935120582e-05,0.0010340205224627,0.9724908435608892,0.0275091564391107,D1_Qual_5,Dataset1,Qualified
99,0.9714362783920792,-0.0008119217067118,-0.0005445925696985,0.0010866469902309,0.9716787192233124,0.0283212807766877,D1_Qual_5,Dataset1,Qualified
100,0.9710967876351134,-0.0003394907569657,0.0004724309497461,0.0010388434016513,0.9713391437398204,0.0286608562601796,D1_Qual_5,Dataset1,Qualified
101,0.9708031050193028,-0.0002936826158105,4.580814115517917e-05,0.0009549777465993,0.9710453878297968,0.0289546121702032,D1_Qual_5,Dataset1,Qualified
102,0.9704500235939522,-0.0003530814253507,-5.9398809540200936e-05,0.0008477959513675,0.970692218286104,0.029307781713896,D1_Qual_5,Dataset1,Qualified
103,0.9701841432083912,-0.0002658803855609,8.720103978976379e-05,0.0006946653765832,0.9704262715449178,0.0295737284550822,D1_Qual_5,Dataset1,Qualified
104,0.9704826549957088,0.0002985117873176,0.0005643921728786,0.0004854700090473,0.9707248578316622,0.0292751421683378,D1_Qual_5,Dataset1,Qualified
105,0.9703013540996906,-0.0001813008960181,-0.0004798126833358,0.0004021070815472,0.9705435116884764,0.0294564883115234,D1_Qual_5,Dataset1,Qualified
106,0.9701873856521176,-0.0001139684475731,6.733244844503439e-05,0.0003691291347827,0.970429514797859,0.029570485202141,D1_Qual_5,Dataset1,Qualified
107,0.9700340939508418,-0.0001532917012756,-3.932325370248346e-05,0.000377967224159,0.9702761848396556,0.0297238151603443,D1_Qual_5,Dataset1,Qualified
108,0.9699161931778983,-0.0001179007729433,3.539092833226842e-05,0.0004202980177509,0.9701582546422796,0.0298417453577204,D1_Qual_5,Dataset1,Qualified
109,0.9697778029201312,-0.0001383902577672,-2.048948482391566e-05,0.0004836462336472,0.9700198298465298,0.0299801701534702,D1_Qual_5,Dataset1,Qualified
110,0.969541587445258,-0.0002362154748732,-9.782521710599568e-05,0.0004895514856701,0.9697835554194872,0.0302164445805128,D1_Qual_5,Dataset1,Qualified
111,0.969346074987375,-0.0001955124578828,4.070301699043988e-05,0.0004832040234366,0.969587994167665,0.030412005832335,D1_Qual_5,Dataset1,Qualified
112,0.969223620995582,-0.0001224539917931,7.30584660897371e-05,0.0004743101452434,0.9694655096150948,0.0305344903849053,D1_Qual_5,Dataset1,Qualified
113,0.9690477011763864,-0.0001759198191956,-5.346582740251016e-05,0.0004793144681123,0.969289545891684,0.0307104541083158,D1_Qual_5,Dataset1,Qualified
114,0.9688979278714942,-0.000149773304892,2.6146514303548866e-05,0.0004841639589173,0.9691397352079486,0.0308602647920513,D1_Qual_5,Dataset1,Qualified
115,0.9688460487718726,-5.187909962156567e-05,9.789420527051008e-05,0.0004855336514911,0.969087843160888,0.0309121568391119,D1_Qual_5,Dataset1,Qualified
116,0.9686758549703212,-0.0001701938015514,-0.0001183147019299,0.0004964621375579,0.9689176068841608,0.0310823931158392,D1_Qual_5,Dataset1,Qualified
117,0.968441019258736,-0.0002348357115852,-6.464191003374697e-05,0.0005115433444951,0.9686827125647528,0.0313172874352472,D1_Qual_5,Dataset1,Qualified
118,0.968233295895756,-0.0002077233629798,2.7112348605418116e-05,0.0005127407661639,0.9684749373603648,0.0315250626396352,D1_Qual_5,Dataset1,Qualified
119,0.9680485455915182,-0.0001847503042379,2.2973058741881932e-05,0.0005128447774601,0.9682901409480924,0.0317098590519075,D1_Qual_5,Dataset1,Qualified
120,0.9678954608547358,-0.0001530847367824,3.1665567455485544e-05,0.000523663259363,0.9681370180060342,0.0318629819939657,D1_Qual_5,Dataset1,Qualified
121,0.9677392026623912,-0.0001562581923444,-3.173455561999994e-06,0.0005202059723656,0.9679807208164164,0.0320192791835834,D1_Qual_5,Dataset1,Qualified
122,0.9676187493273654,-0.0001204533350259,3.580485731846661e-05,0.0005221027273549,0.9678602374199162,0.0321397625800837,D1_Qual_5,Dataset1,Qualified
123,0.9674840844304752,-0.0001346648968902,-1.4211561864319044e-05,0.0005518411641376,0.96772553891478,0.0322744610852201,D1_Qual_5,Dataset1,Qualified
124,0.9672522152099584,-0.0002318692205165,-9.720432362625432e-05,0.0005957352997542,0.9674936118267864,0.0325063881732137,D1_Qual_5,Dataset1,Qualified
125,0.967038006959526,-0.0002142082504326,1.7660970083932526e-05,0.0006334146949938,0.9672793501165154,0.0327206498834845,D1_Qual_5,Dataset1,Qualified
126,0.966813657448928,-0.0002243495105979,-1.014126016529726e-05,0.0006528432691688,0.9670549446151304,0.0329450553848695,D1_Qual_5,Dataset1,Qualified
127,0.966530323057776,-0.0002833343911519,-5.898488055400275e-05,0.0006552551538315,0.9667715395123664,0.0332284604876336,D1_Qual_5,Dataset1,Qualified
128,0.9662701686898596,-0.0002601543679163,2.318002323553614e-05,0.0006306021168006,0.966511320217864,0.0334886797821361,D1_Qual_5,Dataset1,Qualified
129,0.9660809341549365,-0.0001892345349233,7.091983299301052e-05,0.0005834227512223,0.966322038455779,0.0336779615442209,D1_Qual_5,Dataset1,Qualified
130,0.96593847359547,-0.0001424605594664,4.67739754569374e-05,0.000548126854497,0.9661795423425072,0.0338204576574928,D1_Qual_5,Dataset1,Qualified
131,0.9658059473316758,-0.0001325262637941,9.93429567230919e-06,0.000513692716309,0.9660469830042044,0.0339530169957955,D1_Qual_5,Dataset1,Qualified
132,0.9657055695524874,-0.0001003777791883,3.2148484605754035e-05,0.0004831941093813,0.9659465801737877,0.0340534198262124,D1_Qual_5,Dataset1,Qualified
133,0.9655801490696256,-0.0001254204828619,-2.5042703673539e-05,0.0004729337925292,0.9658211283898028,0.034178871610197,D1_Qual_5,Dataset1,Qualified
134,0.965349521636068,-0.0002306274335575,-0.0001052069506956,0.0004783828182961,0.9655904433986804,0.0344095566013195,D1_Qual_5,Dataset1,Qualified
135,0.9651748436038312,-0.0001746780322368,5.594940132069848e-05,0.0004755126101974,0.9654157217721407,0.0345842782278591,D1_Qual_5,Dataset1,Qualified
136,0.9650070643880336,-0.0001677792157974,6.898816439337985e-06,0.0004807501615953,0.9652479006837744,0.0347520993162255,D1_Qual_5,Dataset1,Qualified
137,0.9648416997579896,-0.0001653646300442,2.4145857532298365e-06,0.0004887373519986,0.965082494783768,0.0349175052162319,D1_Qual_5,Dataset1,Qualified
138,0.9646934441927144,-0.000148255565275,1.710906476914964e-05,0.0005015420949717,0.9649342022184312,0.0350657977815689,D1_Qual_5,Dataset1,Qualified
139,0.9646260427561048,-6.74014366096598e-05,8.085412866543074e-05,0.0004952272824415,0.964866783960481,0.035133216039519,D1_Qual_5,Dataset1,Qualified
140,0.9644249422569064,-0.0002011004991983,-0.0001336990625886,0.0005022029029532,0.9646656332727388,0.035334366727261,D1_Qual_5,Dataset1,Qualified
141,0.96423439694686,-0.0001905453100465,1.0555189151717492e-05,0.0005005839914913,0.9644750404084016,0.0355249595915985,D1_Qual_5,Dataset1,Qualified
142,0.9639834869929714,-0.0002509099538884,-6.036464384184814e-05,0.0004967909462907,0.9642240678350504,0.0357759321649496,D1_Qual_5,Dataset1,Qualified
143,0.9638644134212332,-0.0001190735717381,0.0001318363821503,0.00048441436359,0.9641049645461848,0.0358950354538152,D1_Qual_5,Dataset1,Qualified
144,0.9636864929452702,-0.0001779204759631,-5.884690422497396e-05,0.0004855453381902,0.9639269996667038,0.0360730003332961,D1_Qual_5,Dataset1,Qualified
145,0.9635824587933696,-0.0001040341519007,7.388632406235551e-05,0.000487199770318,0.9638229395510556,0.0361770604489444,D1_Qual_5,Dataset1,Qualified
146,0.9634477249083148,-0.0001347338850546,-3.069973315394936e-05,0.0005085766203564,0.9636881720405374,0.0363118279594626,D1_Qual_5,Dataset1,Qualified
147,0.9633610757738402,-8.664913447453682e-05,4.8084750580157376e-05,0.0005412072941131,0.9636015012810848,0.0363984987189152,D1_Qual_5,Dataset1,Qualified
148,0.9631242394054876,-0.0002368363683525,-0.000150187233878,0.0005977830176381,0.9633646058056068,0.0366353941943932,D1_Qual_5,Dataset1,Qualified
149,0.962855806457844,-0.0002684329476435,-3.159657929097115e-05,0.000649980783075,0.9630961058652964,0.0369038941347036,D1_Qual_5,Dataset1,Qualified
150,0.9626006192377636,-0.0002551872200804,1.3245727563115928e-05,0.0006847928279528,0.9628408549582782,0.0371591450417218,D1_Qual_5,Dataset1,Qualified
151,0.962361851200808,-0.0002387680369557,1.6419183124671832e-05,0.0006989114581195,0.9626020273321114,0.0373979726678885,D1_Qual_5,Dataset1,Qualified
152,0.962094246111137,-0.0002676050896708,-2.883705271505832e-05,0.0007033648252388,0.9623343554563818,0.0376656445436182,D1_Qual_5,Dataset1,Qualified
153,0.9618394038318784,-0.0002548422792585,1.2762810412292325e-05,0.0006880400417428,0.9620794495762722,0.0379205504237277,D1_Qual_5,Dataset1,Qualified
154,0.961695149580138,-0.0001442542517404,0.000110588027518,0.0006683949693588,0.9619351593230756,0.0380648406769245,D1_Qual_5,Dataset1,Qualified
155,0.961518470891134,-0.000176678689004,-3.242443726358957e-05,0.0006652138748182,0.9617584365404658,0.0382415634595342,D1_Qual_5,Dataset1,Qualified
156,0.9612901890551658,-0.0002282818359681,-5.160314696406321e-05,0.0006372152568103,0.9615300977323222,0.0384699022676777,D1_Qual_5,Dataset1,Qualified
157,0.9610373474326744,-0.0002528416224913,-2.455978652327051e-05,0.0005892806279488,0.9612771930082826,0.0387228069917173,D1_Qual_5,Dataset1,Qualified
158,0.9608350741346816,-0.0002022732979929,5.056832449845672e-05,0.0005254487967722,0.9610748692290512,0.0389251307709488,D1_Qual_5,Dataset1,Qualified
159,0.9605564999268724,-0.0002785742078089,-7.630090981602944e-05,0.0004843664578397,0.9607962254976264,0.0392037745023735,D1_Qual_5,Dataset1,Qualified
160,0.9605137272649504,-4.2772661922096944e-05,0.0002358015458868,0.0004472011659318,0.960753442160954,0.0392465578390459,D1_Qual_5,Dataset1,Qualified
161,0.960479371159084,-3.435610586643989e-05,8.416556055657054e-06,0.0004861101959502,0.9607190774808528,0.0392809225191472,D1_Qual_5,Dataset1,Qualified
162,0.960530974306048,5.160314696406321e-05,8.59592528305031e-05,0.0005452968457945,0.9607706935063866,0.0392293064936134,D1_Qual_5,Dataset1,Qualified
163,0.9603113849787932,-0.0002195893272549,-0.000271192474219,0.0006297724170243,0.9605510493763408,0.0394489506236591,D1_Qual_5,Dataset1,Qualified
164,0.960092692497675,-0.000218692481118,8.968461369107672e-07,0.0006619056185514,0.9603323023162575,0.0396676976837424,D1_Qual_5,Dataset1,Qualified
165,0.9595518252888536,-0.0005408672088215,-0.0003221747277034,0.0006918400526606,0.9597913001234968,0.0402086998765033,D1_Qual_5,Dataset1,Qualified
166,0.959275458702305,-0.0002763665865485,0.000264500622273,0.0006936498058016,0.9595148645642873,0.0404851354357127,D1_Qual_5,Dataset1,Qualified
167,0.9589615625543282,-0.0003138961479768,-3.752956142832886e-05,0.0006966443975391,0.959200890077417,0.0407991099225829,D1_Qual_5,Dataset1,Qualified
168,0.9589995750329072,3.8012478579152464e-05,0.0003519086265559,0.0006412541302443,0.95923891204275,0.0407610879572498,D1_Qual_5,Dataset1,Qualified
169,0.958911891075967,-8.768395694036535e-05,-0.0001256964355195,0.0005780748723625,0.9591512062025715,0.0408487937974283,D1_Qual_5,Dataset1,Qualified
170,0.9588302090893286,-8.168198663838222e-05,6.001970301983128e-06,0.0004780162691255,0.9590695038306036,0.0409304961693963,D1_Qual_5,Dataset1,Qualified
171,0.9584920291074862,-0.0003381799818423,-0.0002564979952039,0.0004540888414617,0.9587312394493644,0.0412687605506355,D1_Qual_5,Dataset1,Qualified
172,0.9583477058675812,-0.0001443232399048,0.0001938567419375,0.0004038721351615,0.958586880190786,0.041413119809214,D1_Qual_5,Dataset1,Qualified
173,0.95814750221452,-0.0002002036530612,-5.588041315640613e-05,0.0003806590056496,0.9583866265730064,0.0416133734269936,D1_Qual_5,Dataset1,Qualified
174,0.9581112144400508,-3.628777446940124e-05,0.0001639158785918,0.0003469551827175,0.9583503297422166,0.0416496702577834,D1_Qual_5,Dataset1,Qualified
175,0.9579367433723068,-0.0001744710677437,-0.0001381832932743,0.0003098479377749,0.958175815131822,0.041824184868178,D1_Qual_5,Dataset1,Qualified
176,0.9581657840780836,0.0002290407057765,0.0004035117735202,0.0002281323654863,0.9584049129991646,0.0415950870008353,D1_Qual_5,Dataset1,Qualified
177,0.9581348773804363,-3.090669764704845e-05,-0.0002599474034236,0.0003858664034015,0.9583739985881496,0.0416260014118503,D1_Qual_5,Dataset1,Qualified
178,0.957909355071044,-0.0002255223093925,-0.0001946156117454,0.0006447940442481,0.9581484199952752,0.0418515800047247,D1_Qual_5,Dataset1,Qualified
179,0.9577610995057688,-0.000148255565275,7.72667441174546e-05,0.0009214628805478,0.9580001274299382,0.0419998725700617,D1_Qual_5,Dataset1,Qualified
180,0.9578352617824886,7.416227671974696e-05,0.0002224178419948,0.0011996828190726,0.9580743082152976,0.0419256917847024,D1_Qual_5,Dataset1,Qualified
181,0.956955386733852,-0.0008798750486365,-0.0009540373253562,0.0014839916584837,0.9571942135767167,0.0428057864232831,D1_Qual_5,Dataset1,Qualified
182,0.9561860307245688,-0.0007693560092832,0.0001105190393532,0.0016218277185219,0.9564246655596668,0.0435753344403332,D1_Qual_5,Dataset1,Qualified
183,0.9555296083403932,-0.0006564223841756,0.0001129336251076,0.0016621317987021,0.9557680793525086,0.0442319206474913,D1_Qual_5,Dataset1,Qualified
184,0.954842210270406,-0.0006873980699871,-3.097568581156285e-05,0.001625726745876,0.9550805097289536,0.0449194902710463,D1_Qual_5,Dataset1,Qualified
185,0.9541299764612384,-0.0007122338091676,-2.483573918043991e-05,0.0015083413388637,0.954368098167976,0.0456319018320239,D1_Qual_5,Dataset1,Qualified
186,0.9539845494107032,-0.0001454270505352,0.0005668067586324,0.0012283355453052,0.9542226348232898,0.0457773651767101,D1_Qual_5,Dataset1,Qualified
187,0.953810906200932,-0.0001736432097709,-2.821615923576104e-05,0.0009776311904622,0.954048948277476,0.045951051722524,D1_Qual_5,Dataset1,Qualified
188,0.953717289261854,-9.361693907805611e-05,8.002627069292334e-05,0.0007592146269097,0.9539553079744688,0.0460446920255313,D1_Qual_5,Dataset1,Qualified
189,0.9535563398743312,-0.0001609493875228,-6.733244844481234e-05,0.0005847170363434,0.9537943184188936,0.0462056815811064,D1_Qual_5,Dataset1,Qualified
190,0.953374004155847,-0.0001823357184841,-2.138633096127052e-05,0.0005033692913973,0.9536119371949818,0.0463880628050181,D1_Qual_5,Dataset1,Qualified
191,0.953221540312544,-0.0001524638433031,2.987187518099788e-05,0.0005457937809075,0.953459435301359,0.0465405646986409,D1_Qual_5,Dataset1,Qualified
192,0.953067351765131,-0.0001541885474128,-1.7247041097512297e-06,0.0006183942191316,0.953305208273193,0.046694791726807,D1_Qual_5,Dataset1,Qualified
193,0.9528283767636824,-0.0002389750014486,-8.47864540357568e-05,0.0008879133664907,0.9530661736308812,0.0469338263691186,D1_Qual_5,Dataset1,Qualified
194,0.9525937480165902,-0.0002346287470921,4.346254356524248e-06,0.0011163273846523,0.9528314863276186,0.0471685136723813,D1_Qual_5,Dataset1,Qualified
195,0.9523244182228098,-0.0002693297937804,-3.470104668834573e-05,0.0013427812860408,0.952562089317346,0.0474379106826541,D1_Qual_5,Dataset1,Qualified
196,0.9519350490229896,-0.0003893691998202,-0.0001200394060397,0.0015814477601905,0.9521726229428632,0.0478273770571368,D1_Qual_5,Dataset1,Qualified
